Fecha	Empleado	Producto	Cantidad	Precio Unitario
2022-05-22	Diego	Producto B	63	42.53861689866609
2022-05-23	Juan	Producto A	81	58.13195196530732
2022-05-24	Diego	Producto A	36	99.66020437401748
2022-05-25	Ana	Producto C	85	52.70802063601967
2022-05-26	Ana	Producto C	8	83.44510814028912
2022-05-27	Laura	Producto A	69	48.8860556559956
2022-05-28	Juan	Producto A	90	81.6751650357738
2022-05-29	Elena	Producto A	80	63.587332145809754
2022-05-30	Sofía	Producto B	36	89.79358973521585
2022-05-31	María	Producto B	28	46.98482971150989
2022-06-01	Juan	Producto B	93	64.3873977839331
2022-06-02	María	Producto A	47	66.70168125569447
2022-06-03	Juan	Producto C	76	47.5644647620426
2022-06-04	Juan	Producto A	30	22.988083931873337
2022-06-05	Diego	Producto B	23	18.420346622110202
2022-06-06	Juan	Producto B	16	11.500439553966979
2022-06-07	Laura	Producto A	14	88.61808378206932
2022-06-08	Elena	Producto A	74	31.28274210148251
2022-06-09	Ana	Producto B	71	29.035607435359125
2022-06-10	Luis	Producto B	52	76.2431860383459
2022-06-11	María	Producto B	37	38.801450177865256
2022-06-12	Ana	Producto A	29	55.54402231706529
2022-06-13	Luis	Producto B	67	24.625995876771064
2022-06-14	Elena	Producto B	15	96.37711493157722
2022-06-15	Elena	Producto C	47	86.64232600155137
2022-06-16	María	Producto A	46	87.7410660668503
2022-06-17	María	Producto C	52	46.60963737148047
2022-06-18	Elena	Producto C	19	78.61250923364555
2022-06-19	Luis	Producto B	77	22.948853985080213
2022-06-20	Juan	Producto A	21	10.775710233260225
2022-06-21	Sofía	Producto B	64	11.79756393202253
2022-06-22	Pedro	Producto A	37	62.79415636641044
2022-06-23	Ana	Producto C	27	50.98554147231467
2022-06-24	Diego	Producto A	55	56.621381401766776
2022-06-25	Ana	Producto B	29	10.671682637549747
2022-06-26	Diego	Producto B	20	48.04179576916832
2022-06-27	Luis	Producto B	25	74.62613450807747
2022-06-28	Diego	Producto A	70	49.842433177069225
2022-06-29	María	Producto C	63	75.8997285681
2022-06-30	Sofía	Producto C	36	30.97170679571513
2022-07-01	Sofía	Producto A	2	83.1827804033553
2022-07-02	María	Producto B	22	62.95881164081071
2022-07-03	Laura	Producto C	96	28.96867894869156
2022-07-04	Luis	Producto B	16	31.304842826844965
2022-07-05	Laura	Producto A	18	66.52274181125833
2022-07-06	Laura	Producto B	69	84.6945633891199
2022-07-07	Ana	Producto C	54	47.40650038262397
2022-07-08	Elena	Producto C	30	33.2470386214833
2022-07-09	Ana	Producto B	45	88.03104462195404
2022-07-10	Elena	Producto A	19	70.23414625757513
2022-07-11	Pedro	Producto B	87	50.32769385547689
2022-07-12	Diego	Producto A	34	53.911017575137166
2022-07-13	Elena	Producto B	13	28.383082114275677
2022-07-14	María	Producto C	43	66.41223670583595
2022-07-15	Ana	Producto A	62	42.28682594885998
2022-07-16	Luis	Producto A	93	99.60806590069143
2022-07-17	Diego	Producto A	22	53.21651637356991
2022-07-18	Pedro	Producto C	52	53.72970455706518
2022-07-19	Elena	Producto B	52	60.92666086696047
2022-07-20	Pedro	Producto C	36	92.50804028068721
2022-07-21	Luis	Producto A	73	82.07362898737753
2022-07-22	Laura	Producto B	19	50.601706281805725
2022-07-23	Sofía	Producto C	38	74.68293393755164
2022-07-24	Luis	Producto A	70	62.76119489026855
2022-07-25	Carlos	Producto A	79	54.3130343831124
2022-07-26	Luis	Producto C	57	27.308419550591548
2022-07-27	Pedro	Producto C	20	51.75426371094018
2022-07-28	María	Producto C	9	32.123672832031716
2022-07-29	Ana	Producto A	32	92.33579348664892
2022-07-30	María	Producto C	4	40.186613214671226
2022-07-31	Pedro	Producto A	50	95.70376130800351
2022-08-01	Ana	Producto C	82	57.97497610852401
2022-08-02	Carlos	Producto A	5	66.83899408085443
2022-08-03	Sofía	Producto A	20	58.8646400040395
2022-08-04	Diego	Producto B	87	21.644255527003082
2022-08-05	Pedro	Producto C	75	43.82390971071469
2022-08-06	Elena	Producto C	37	18.923150104986156
2022-08-07	Pedro	Producto A	22	66.06586397650435
2022-08-08	Pedro	Producto A	58	50.2186775680395
2022-08-09	Ana	Producto A	68	80.01864744138432
2022-08-10	Juan	Producto B	93	29.842343289943287
2022-08-11	Luis	Producto B	44	24.810945258640142
2022-08-12	Juan	Producto A	34	46.569900786739105
2022-08-13	Carlos	Producto C	77	93.3926844896543
2022-08-14	Elena	Producto C	42	73.93796335111705
2022-08-15	Sofía	Producto B	9	47.70312623136268
2022-08-16	Laura	Producto B	95	56.55449527788795
2022-08-17	Carlos	Producto A	7	17.57917100593885
2022-08-18	Laura	Producto C	68	98.61183067385018
2022-08-19	Laura	Producto A	19	69.9766574225427
2022-08-20	Sofía	Producto B	94	35.68636616170802
2022-08-21	María	Producto C	31	62.72275547937199
2022-08-22	Juan	Producto C	35	19.85341294620946
2022-08-23	Pedro	Producto B	57	96.92530019268253
2022-08-24	Diego	Producto A	85	25.730648909502932
2022-08-25	Laura	Producto A	61	68.32272862496927
2022-08-26	Elena	Producto C	31	32.090901628503744
2022-08-27	Carlos	Producto B	83	74.58052443836822
2022-08-28	María	Producto C	95	79.91392305162529
2022-08-29	Laura	Producto B	53	70.60777560202894
2022-08-30	María	Producto A	32	65.30495142296732
2022-08-31	María	Producto B	66	90.32221845568105
2022-09-01	Laura	Producto A	59	17.076403989078223
2022-09-02	Ana	Producto B	10	39.782328920217566
2022-09-03	Luis	Producto C	2	32.34587316677614
2022-09-04	Elena	Producto A	66	98.92125658588795
2022-09-05	Pedro	Producto C	60	45.045080170018615
2022-09-06	Pedro	Producto C	88	75.93514293163588
2022-09-07	Elena	Producto A	17	71.62526474929041
2022-09-08	Ana	Producto A	96	29.087311372963995
2022-09-09	Pedro	Producto C	16	31.50979121903962
2022-09-10	María	Producto C	16	35.31561071977307
2022-09-11	Sofía	Producto C	46	47.00145504334413
2022-09-12	Carlos	Producto C	39	31.08925590854741
2022-09-13	Juan	Producto A	31	11.768633447216303
2022-09-14	Pedro	Producto A	88	89.1453751126476
2022-09-15	Elena	Producto C	1	96.90488482427956
2022-09-16	Sofía	Producto B	11	40.74133483284112
2022-09-17	Laura	Producto B	85	40.46561914829256
2022-09-18	Luis	Producto A	4	10.638263149693389
2022-09-19	Elena	Producto C	71	71.22256194973366
2022-09-20	María	Producto C	26	84.28959061737659
2022-09-21	Luis	Producto A	50	23.194747032400286
2022-09-22	Carlos	Producto B	12	24.369971443043568
2022-09-23	Carlos	Producto B	95	81.10749249742939
2022-09-24	Ana	Producto B	81	65.46616735187303
2022-09-25	Diego	Producto A	97	14.037450186494532
2022-09-26	Ana	Producto B	75	66.02922914160536
2022-09-27	Sofía	Producto A	92	37.802595055938944
2022-09-28	Luis	Producto A	96	43.185263992376136
2022-09-29	Diego	Producto C	65	79.27582764671922
2022-09-30	Laura	Producto B	47	82.98416734053495
2022-10-01	María	Producto A	92	46.03209641558476
2022-10-02	Luis	Producto B	53	95.24376424057193
2022-10-03	Ana	Producto B	71	46.5816446156865
2022-10-04	Juan	Producto C	2	79.4652431707099
2022-10-05	Diego	Producto B	24	53.54895381078332
2022-10-06	Diego	Producto C	4	90.77790938698756
2022-10-07	María	Producto A	19	91.69851192851608
2022-10-08	Pedro	Producto B	26	17.86751270839755
2022-10-09	Carlos	Producto A	75	94.28439981792032
2022-10-10	Carlos	Producto B	40	84.29813573683741
2022-10-11	Juan	Producto A	50	81.21796428814002
2022-10-12	Sofía	Producto B	43	28.08202057169702
2022-10-13	Sofía	Producto B	75	82.46072878791985
2022-10-14	Laura	Producto B	67	86.51194612165331
2022-10-15	Luis	Producto B	12	36.023530100873586
2022-10-16	Elena	Producto B	67	95.70340705260914
2022-10-17	Pedro	Producto B	27	14.487413175924782
2022-10-18	Ana	Producto B	54	23.49183279224257
2022-10-19	Elena	Producto B	66	58.382302424636286
2022-10-20	Elena	Producto B	49	61.82132240100787
2022-10-21	Diego	Producto A	16	68.0635074970813
2022-10-22	Juan	Producto C	2	11.527221638391982
2022-10-23	Carlos	Producto B	60	96.43300971599173
2022-10-24	Laura	Producto C	54	14.01292834607296
2022-10-25	Sofía	Producto B	30	22.875575745106214
2022-10-26	Juan	Producto B	84	11.261306577345128
2022-10-27	Diego	Producto A	38	61.01725899646852
2022-10-28	Ana	Producto A	28	93.9040195528875
2022-10-29	Laura	Producto C	25	69.93524494724178
2022-10-30	Diego	Producto A	96	84.03917216323846
2022-10-31	Carlos	Producto A	10	11.195308311272207
2022-11-01	Carlos	Producto C	60	58.781376863175346
2022-11-02	Carlos	Producto A	42	51.360667975496966
2022-11-03	Juan	Producto B	40	54.90711497987137
2022-11-04	Juan	Producto C	97	16.499186680166915
2022-11-05	Sofía	Producto C	77	71.59918249623767
2022-11-06	Sofía	Producto B	42	55.2898373372771
2022-11-07	Ana	Producto A	47	78.86339648751375
2022-11-08	Laura	Producto C	37	53.676157065554385
2022-11-09	María	Producto C	80	23.444347260378887
2022-11-10	María	Producto B	22	68.34312586700398
2022-11-11	Diego	Producto B	57	25.51477258946496
2022-11-12	Carlos	Producto A	84	88.51551070193334
2022-11-13	Laura	Producto C	27	65.18046151623173
2022-11-14	Elena	Producto A	41	24.148349520125883
2022-11-15	Juan	Producto A	80	96.61042517330861
2022-11-16	Luis	Producto B	34	56.652891700178856
2022-11-17	Pedro	Producto C	32	16.56086066844895
2022-11-18	Ana	Producto C	90	66.41496139735605
2022-11-19	Carlos	Producto C	89	32.78790163115292
2022-11-20	Carlos	Producto B	66	82.33241066895722
2022-11-21	Carlos	Producto B	12	83.60398662095716
2022-11-22	Juan	Producto B	40	98.10526202691956
2022-11-23	Juan	Producto B	73	55.16825779220533
2022-11-24	Pedro	Producto B	76	50.94611917549634
2022-11-25	Elena	Producto C	90	77.81280449018325
2022-11-26	Laura	Producto A	73	21.92235907077339
2022-11-27	Carlos	Producto C	10	59.222396241381176
2022-11-28	María	Producto A	96	59.162284011776585
2022-11-29	Sofía	Producto B	98	18.052581052934848
2022-11-30	María	Producto A	48	47.61856769562222
2022-12-01	Diego	Producto C	20	86.79563187104817
2022-12-02	María	Producto C	39	87.05382597951943
2022-12-03	Diego	Producto A	60	18.93138984277129
2022-12-04	Luis	Producto B	66	18.164879447304777
2022-12-05	Sofía	Producto B	65	33.642592930174175
2022-12-06	María	Producto C	51	88.72894562985941
2022-12-07	Luis	Producto A	36	21.601232656614904
2022-12-08	Ana	Producto B	24	74.79971223647016
2022-12-09	Laura	Producto B	27	19.10490576517929
2022-12-10	Luis	Producto C	2	66.08240683730429
2022-12-11	Laura	Producto B	31	42.04605692072303
2022-12-12	María	Producto A	57	81.00225666692803
2022-12-13	Elena	Producto C	78	31.032140394282724
2022-12-14	Luis	Producto C	66	67.52816464509638
2022-12-15	Sofía	Producto A	29	31.211428111829644
2022-12-16	María	Producto C	15	74.22942548009384
2022-12-17	Carlos	Producto B	12	88.6310231104674
2022-12-18	Juan	Producto B	28	21.412161921408405
2022-12-19	Luis	Producto A	84	87.99361197359532
2022-12-20	Sofía	Producto B	24	63.421772897286814
2022-12-21	Ana	Producto A	21	21.439944178032157
2022-12-22	Carlos	Producto A	10	48.47876698237408
2022-12-23	Ana	Producto B	78	24.47742641365881
2022-12-24	María	Producto A	18	73.03130999799126
2022-12-25	Juan	Producto B	88	78.29813209761546
2022-12-26	Luis	Producto C	14	19.521686824551907
2022-12-27	Luis	Producto C	34	55.55258674251799
2022-12-28	Elena	Producto A	58	83.31625504233254
2022-12-29	Elena	Producto B	76	94.25467373958969
2022-12-30	María	Producto B	22	56.2166080067593
2022-12-31	María	Producto C	70	95.52513012502664
2023-01-01	Juan	Producto C	36	58.212007341042685
2023-01-02	Elena	Producto B	45	45.47714451399172
2023-01-03	Sofía	Producto A	36	86.3382815697606
2023-01-04	Sofía	Producto C	22	54.368443941228016
2023-01-05	Juan	Producto A	78	52.471225950807074
2023-01-06	Sofía	Producto A	80	54.128124046884544
2023-01-07	Diego	Producto C	61	86.21065016827708
2023-01-08	Laura	Producto A	56	84.8747387519247
2023-01-09	Juan	Producto A	89	46.31679931961901
2023-01-10	Juan	Producto B	96	39.99698738834725
2023-01-11	Pedro	Producto A	33	54.27352216352163
2023-01-12	Carlos	Producto B	45	61.549525876339814
2023-01-13	Carlos	Producto C	36	31.450348956519726
2023-01-14	Diego	Producto C	20	81.45595762440315
2023-01-15	Elena	Producto B	18	53.78344891591806
2023-01-16	María	Producto C	38	40.064099357796366
2023-01-17	María	Producto A	67	19.613889366759153
2023-01-18	Ana	Producto A	23	31.496064436324623
2023-01-19	Diego	Producto A	96	95.43530545803853
2023-01-20	Juan	Producto C	16	37.458971813757394
2023-01-21	Diego	Producto A	59	25.19733604303318
2023-01-22	Diego	Producto C	69	51.460551248949386
2023-01-23	Diego	Producto A	68	37.63789690242238
2023-01-24	Carlos	Producto B	21	13.164332524407474
2023-01-25	Diego	Producto C	78	39.08306955514755
2023-01-26	Laura	Producto C	95	58.96977615455217
2023-01-27	María	Producto A	78	59.654113481797026
2023-01-28	Ana	Producto C	70	42.090302905919984
2023-01-29	Laura	Producto C	12	50.25724806273406
2023-01-30	Ana	Producto B	16	96.89661264112898
2023-01-31	Pedro	Producto B	81	43.961362950728045
2023-02-01	Ana	Producto A	87	33.24041319339847
2023-02-02	María	Producto B	14	31.912033966008412
2023-02-03	María	Producto A	61	51.19881514337207
2023-02-04	Diego	Producto A	71	78.35681338452497
2023-02-05	Luis	Producto A	46	28.538936576962588
2023-02-06	Pedro	Producto C	32	73.83665144266912
2023-02-07	Juan	Producto B	15	11.903484101447466
2023-02-08	Sofía	Producto A	44	47.703968018555145
2023-02-09	Ana	Producto B	17	79.82785586825082
2023-02-10	Luis	Producto A	41	40.48596601969883
2023-02-11	Diego	Producto B	54	60.73633913008595
2023-02-12	Carlos	Producto B	44	28.448130954331972
2023-02-13	Juan	Producto A	98	76.7795852013555
2023-02-14	Elena	Producto C	5	14.705119294188366
2023-02-15	Luis	Producto B	27	86.72883803879503
2023-02-16	Carlos	Producto C	87	27.837674777950134
2023-02-17	Pedro	Producto C	78	88.69582285374976
2023-02-18	Diego	Producto A	79	41.72763171704656
2023-02-19	Juan	Producto A	43	75.04152170270379
2023-02-20	Juan	Producto A	97	38.73027680075696
2023-02-21	Juan	Producto B	31	91.53205041111828
2023-02-22	Pedro	Producto A	99	21.397341296653693
2023-02-23	Ana	Producto A	17	26.066781034533882
2023-02-24	Elena	Producto B	92	54.37271126429221
2023-02-25	Pedro	Producto B	83	17.374459513433152
2023-02-26	Sofía	Producto A	54	27.638216623158574
2023-02-27	Elena	Producto A	62	94.93897439908129
2023-02-28	María	Producto A	87	97.88406950330985
2023-03-01	Diego	Producto A	32	43.86333963973797
2023-03-02	Pedro	Producto C	40	93.0957418912542
2023-03-03	Carlos	Producto C	13	59.03422081060886
2023-03-04	Elena	Producto A	84	34.27682192863904
2023-03-05	Sofía	Producto C	35	73.21588489725389
2023-03-06	María	Producto B	5	69.30116259173715
2023-03-07	Ana	Producto C	73	99.021278719786
2023-03-08	Carlos	Producto C	29	33.8542558668355
2023-03-09	Elena	Producto A	70	70.48535523955618
2023-03-10	Diego	Producto C	25	14.682137952650221
2023-03-11	Carlos	Producto C	95	20.228143482704745
2023-03-12	María	Producto C	22	10.352653745598394
2023-03-13	Carlos	Producto C	66	99.95146129537058
2023-03-14	Laura	Producto B	45	82.204632743273
2023-03-15	Luis	Producto A	69	80.80507132601868
2023-03-16	Ana	Producto A	91	55.87534677593617
2023-03-17	María	Producto B	89	37.0060374614896
2023-03-18	Carlos	Producto C	72	23.613785601640835
2023-03-19	Luis	Producto B	1	35.62072649618173
2023-03-20	Luis	Producto C	84	43.83740997362252
2023-03-21	Carlos	Producto B	44	78.06790872822647
2023-03-22	Diego	Producto A	87	58.56956100128372
2023-03-23	Laura	Producto A	96	16.97352638999344
2023-03-24	Pedro	Producto A	75	11.622610806302102
2023-03-25	Laura	Producto C	39	19.209896158065682
2023-03-26	Carlos	Producto C	54	46.94488423276414
2023-03-27	Ana	Producto B	88	93.98736253441164
2023-03-28	Pedro	Producto B	75	67.36622330882994
2023-03-29	María	Producto A	29	82.16433098879637
2023-03-30	Laura	Producto C	54	51.97371350540937
2023-03-31	Carlos	Producto B	90	42.54994748755385
2023-04-01	Laura	Producto C	16	19.756033544496045
2023-04-02	Pedro	Producto C	99	88.83397199675845
2023-04-03	Sofía	Producto A	20	80.48440261251126
2023-04-04	Elena	Producto A	46	25.13062878379526
2023-04-05	Laura	Producto C	67	56.103450748863445
2023-04-06	María	Producto C	65	53.86373271291204
2023-04-07	María	Producto C	58	66.25823974178758
2023-04-08	Juan	Producto C	53	95.1568204592135
2023-04-09	Laura	Producto A	1	62.179429758623165
2023-04-10	Elena	Producto B	81	58.619554010075674
2023-04-11	Diego	Producto A	66	14.529063964119755
2023-04-12	Luis	Producto B	29	15.661672841622154
2023-04-13	Elena	Producto C	84	26.861211219411
2023-04-14	Luis	Producto B	70	12.922369452257346
2023-04-15	Luis	Producto A	8	76.90176060130112
2023-04-16	Sofía	Producto A	29	75.09972735945668
2023-04-17	Juan	Producto C	51	22.245061098847863
2023-04-18	Elena	Producto A	33	85.24710107157529
2023-04-19	Elena	Producto C	3	23.930743136150078
2023-04-20	Sofía	Producto A	60	37.1058028297623
2023-04-21	Laura	Producto A	35	32.407920924522855
2023-04-22	Laura	Producto C	69	43.5076388715743
2023-04-23	Laura	Producto B	91	32.91973893009657
2023-04-24	Ana	Producto A	76	54.00558337946069
2023-04-25	Luis	Producto B	84	46.66670932192169
2023-04-26	Ana	Producto A	20	98.79125417013938
2023-04-27	Juan	Producto A	73	15.03337151154031
2023-04-28	Sofía	Producto A	39	22.796323874861645
2023-04-29	Elena	Producto A	4	14.754330451774223
2023-04-30	Luis	Producto B	19	66.32570754841382
2023-05-01	Ana	Producto B	91	14.905834967234762
2023-05-02	Ana	Producto A	45	85.27957636385109
2023-05-03	Carlos	Producto A	43	56.074476761373504
2023-05-04	Ana	Producto B	13	57.43068621233803
2023-05-05	Diego	Producto C	13	60.543505694097476
2023-05-06	Elena	Producto C	60	25.373233567558966
2023-05-07	Diego	Producto B	57	27.79212728030388
2023-05-08	Elena	Producto A	86	38.69355905857042
2023-05-09	Sofía	Producto A	92	63.41467742396663
2023-05-10	Elena	Producto C	52	28.91059983461931
2023-05-11	Diego	Producto C	53	20.46985544199351
2023-05-12	Elena	Producto B	86	97.3105197776589
2023-05-13	Sofía	Producto C	43	11.978363332866062
2023-05-14	Sofía	Producto B	83	82.24276648024194
2023-05-15	Juan	Producto C	72	80.92316346175198
2023-05-16	Elena	Producto C	72	36.74927024605864
2023-05-17	Carlos	Producto C	42	22.206395440658206
2023-05-18	Laura	Producto A	90	23.106578203488105
2023-05-19	María	Producto A	26	72.76884555134733
2023-05-20	Sofía	Producto A	23	67.85259319775562
2023-05-21	Pedro	Producto C	43	80.44711068262481
2023-05-22	Laura	Producto B	77	94.37330551591943
2023-05-23	Luis	Producto B	28	72.27346269399328
2023-05-24	Elena	Producto B	9	24.02663828962991
2023-05-25	Diego	Producto B	20	31.90983550888696
2023-05-26	María	Producto A	56	85.79743577858031
2023-05-27	Pedro	Producto A	83	28.83754682507877
2023-05-28	Laura	Producto C	39	16.527008525903327
2023-05-29	Elena	Producto C	51	73.29520486380254
2023-05-30	Juan	Producto B	12	46.22737199411279
2023-05-31	Luis	Producto A	79	92.80360472913132
2023-06-01	María	Producto B	95	68.52295639842953
2023-06-02	Carlos	Producto C	55	18.137708001249468
2023-06-03	Juan	Producto C	78	95.30709105282946
2023-06-04	Pedro	Producto B	11	33.27015372762213
2023-06-05	María	Producto C	26	40.34912413656572
2023-06-06	Juan	Producto B	42	46.203437231518784
2023-06-07	Luis	Producto A	27	14.610186676388192
2023-06-08	Carlos	Producto B	11	54.686388000754434
2023-06-09	Juan	Producto A	38	21.0986641967763
2023-06-10	Ana	Producto A	98	46.087329401951656
2023-06-11	Carlos	Producto C	43	41.563880919287584
2023-06-12	Pedro	Producto C	19	79.55560750838531
2023-06-13	Luis	Producto C	64	82.2853460469458
2023-06-14	Elena	Producto B	6	23.80715941501792
2023-06-15	Diego	Producto B	46	42.98960686413036
2023-06-16	Diego	Producto C	42	43.60178449286485
2023-06-17	Diego	Producto B	92	23.626939954247653
2023-06-18	María	Producto C	65	81.86081545460715
2023-06-19	Pedro	Producto B	99	73.65054955018809
2023-06-20	Luis	Producto A	72	27.134360766733124
2023-06-21	Carlos	Producto A	59	43.004971773441916
2023-06-22	María	Producto C	52	19.522452237086277
2023-06-23	Pedro	Producto B	47	66.53859373837395
